102571	Charleston	68	2006-02-15 09:45:30
102572	Portsmouth	61	2006-02-15 09:45:30
102573	Boulder	25	2006-02-15 09:45:30
102574	Rochester	48	2006-02-15 09:45:30
102575	Cleveland	49	2006-02-15 09:45:30
102576	Gainesville	94	2006-02-15 09:45:30
102577	Las Vegas	65	2006-02-15 09:45:30
102578	Eugene	32	2006-02-15 09:45:30
102579	Boise	18	2006-02-15 09:45:30
102580	Jeffersonville	73	2006-02-15 09:45:30
102581	Charleston	19	2006-02-15 09:45:30
102582	Washington	25	2006-02-15 09:45:30
102583	Lubbock	35	2006-02-15 09:45:30
102584	Albany	53	2006-02-15 09:45:30
102585	Erie	24	2006-02-15 09:45:30
102586	Detroit	6	2006-02-15 09:45:30
102587	Fort Smith	90	2006-02-15 09:45:30
102588	Independence	34	2006-02-15 09:45:30
102589	Nashville	89	2006-02-15 09:45:30
102590	Littleton	9	2006-02-15 09:45:30
102591	Battle Creek	22	2006-02-15 09:45:30
102592	Wichita	23	2006-02-15 09:45:30
102593	Philadelphia	33	2006-02-15 09:45:30
102594	Huntsville	66	2006-02-15 09:45:30
102595	Washington	47	2006-02-15 09:45:30
102596	Fort Myers	48	2006-02-15 09:45:30
102597	San Antonio	20	2006-02-15 09:45:30
102598	Topeka	38	2006-02-15 09:45:30
102599	Tallahassee	2	2006-02-15 09:45:30
102600	Knoxville	10	2006-02-15 09:45:30
102601	Las Vegas	75	2006-02-15 09:45:30
102602	San Antonio	28	2006-02-15 09:45:30
102603	Alexandria	88	2006-02-15 09:45:30
102604	San Antonio	70	2006-02-15 09:45:30
102605	Los Angeles	24	2006-02-15 09:45:30
102606	Reno	39	2006-02-15 09:45:30
102607	Herndon	38	2006-02-15 09:45:30
102608	Anaheim	60	2006-02-15 09:45:30
102609	Rochester	28	2006-02-15 09:45:30
102610	Abilene	50	2006-02-15 09:45:30
102611	Gulfport	6	2006-02-15 09:45:30
102612	North Hollywood	50	2006-02-15 09:45:30
102613	Milwaukee	36	2006-02-15 09:45:30
102614	Honolulu	60	2006-02-15 09:45:30
102615	Pomona	26	2006-02-15 09:45:30
102616	Canton	25	2006-02-15 09:45:30
102617	Flushing	76	2006-02-15 09:45:30
102618	Duluth	42	2006-02-15 09:45:30
102619	Roanoke	12	2006-02-15 09:45:30
102620	San Diego	40	2006-02-15 09:45:30
102621	Newark	43	2006-02-15 09:45:30
102622	Roanoke	108	2006-02-15 09:45:30
102623	Peoria	105	2006-02-15 09:45:30
102624	New Orleans	75	2006-02-15 09:45:30
102625	Santa Cruz	19	2006-02-15 09:45:30
102626	Dallas	93	2006-02-15 09:45:30
102627	Miami	62	2006-02-15 09:45:30
102628	Lakewood	43	2006-02-15 09:45:30
102629	Seattle	106	2006-02-15 09:45:30
102630	Torrance	28	2006-02-15 09:45:30
102631	Memphis	39	2006-02-15 09:45:30
102632	Salt Lake City	33	2006-02-15 09:45:30
102633	Brooklyn	95	2006-02-15 09:45:30
102634	Sacramento	19	2006-02-15 09:45:30
102635	Charlotte	26	2006-02-15 09:45:30
102636	San Jose	102	2006-02-15 09:45:30
102637	Carson City	92	2006-02-15 09:45:30
102638	Sacramento	97	2006-02-15 09:45:30
102639	Springfield	79	2006-02-15 09:45:30
102640	Tuscaloosa	10	2006-02-15 09:45:30
102641	North Port	89	2006-02-15 09:45:30
102642	San Antonio	81	2006-02-15 09:45:30
102643	New York City	6	2006-02-15 09:45:30
102644	Lincoln	47	2006-02-15 09:45:30
102645	Duluth	41	2006-02-15 09:45:30
102646	Fort Worth	42	2006-02-15 09:45:30
102647	Apache Junction	19	2006-02-15 09:45:30
102648	Maple Plain	25	2006-02-15 09:45:30
102649	Atlanta	14	2006-02-15 09:45:30
102650	Raleigh	75	2006-02-15 09:45:30
102651	Lubbock	60	2006-02-15 09:45:30
102652	Philadelphia	107	2006-02-15 09:45:30
102653	Columbia	105	2006-02-15 09:45:30
102654	Atlanta	74	2006-02-15 09:45:30
102655	Greensboro	53	2006-02-15 09:45:30
102656	Minneapolis	52	2006-02-15 09:45:30
102657	Palo Alto	13	2006-02-15 09:45:30
102658	Baltimore	59	2006-02-15 09:45:30
102659	Charleston	28	2006-02-15 09:45:30
102660	Houston	34	2006-02-15 09:45:30
102661	Peoria	99	2006-02-15 09:45:30
102662	Sterling	1	2006-02-15 09:45:30
102663	Saint Louis	105	2006-02-15 09:45:30
102664	Anniston	56	2006-02-15 09:45:30
102665	Houston	75	2006-02-15 09:45:30
102666	Houston	8	2006-02-15 09:45:30
102667	Baltimore	14	2006-02-15 09:45:30
102668	Dallas	49	2006-02-15 09:45:30
102669	Jersey City	41	2006-02-15 09:45:30
102670	Cincinnati	18	2006-02-15 09:45:30
102671	Lansing	80	2006-02-15 09:45:30
102672	Boise	79	2006-02-15 09:45:30
102673	Sacramento	17	2006-02-15 09:45:30
102674	Washington	42	2006-02-15 09:45:30
102675	Dallas	78	2006-02-15 09:45:30
102676	Chicago	7	2006-02-15 09:45:30
102677	Saint Louis	42	2006-02-15 09:45:30
102678	Reading	98	2006-02-15 09:45:30
102679	Allentown	18	2006-02-15 09:45:30
102680	Philadelphia	36	2006-02-15 09:45:30
102681	Scranton	6	2006-02-15 09:45:30
102682	Dearborn	14	2006-02-15 09:45:30
102683	Amarillo	59	2006-02-15 09:45:30
102684	Washington	29	2006-02-15 09:45:30
102685	Philadelphia	91	2006-02-15 09:45:30
102686	Richmond	70	2006-02-15 09:45:30
102687	Garland	54	2006-02-15 09:45:30
102688	Winston Salem	60	2006-02-15 09:45:30
102689	Minneapolis	33	2006-02-15 09:45:30
102690	Portland	71	2006-02-15 09:45:30
102691	Shawnee Mission	81	2006-02-15 09:45:30
102692	Vero Beach	92	2006-02-15 09:45:30
102693	Fort Lauderdale	78	2006-02-15 09:45:30
102694	Sarasota	9	2006-02-15 09:45:30
102695	Pittsburgh	12	2006-02-15 09:45:30
102696	Dallas	76	2006-02-15 09:45:30
102697	El Paso	23	2006-02-15 09:45:30
102698	Syracuse	97	2006-02-15 09:45:30
102699	Anniston	104	2006-02-15 09:45:30
102700	New York City	37	2006-02-15 09:45:30
102701	Dallas	66	2006-02-15 09:45:30
102702	Wichita	40	2006-02-15 09:45:30
102703	Orange	101	2006-02-15 09:45:30
102704	Newark	36	2006-02-15 09:45:30
102705	Glendale	10	2006-02-15 09:45:30
102706	Peoria	102	2006-02-15 09:45:30
102707	Fresno	8	2006-02-15 09:45:30
102708	Fort Worth	64	2006-02-15 09:45:30
102709	Newton	1	2006-02-15 09:45:30
102710	Santa Ana	71	2006-02-15 09:45:30
102711	Washington	107	2006-02-15 09:45:30
102712	Colorado Springs	56	2006-02-15 09:45:30
102713	Boca Raton	32	2006-02-15 09:45:30
102714	Washington	63	2006-02-15 09:45:30
102715	San Diego	62	2006-02-15 09:45:30
102716	Reston	68	2006-02-15 09:45:30
102717	Fresno	33	2006-02-15 09:45:30
102718	Gilbert	78	2006-02-15 09:45:30
102719	Kalamazoo	35	2006-02-15 09:45:30
102720	Naples	7	2006-02-15 09:45:30
102721	New York City	49	2006-02-15 09:45:30
102722	Pittsburgh	12	2006-02-15 09:45:30
102723	Washington	62	2006-02-15 09:45:30
102724	Houston	40	2006-02-15 09:45:30
102725	Shawnee Mission	100	2006-02-15 09:45:30
102726	Indianapolis	67	2006-02-15 09:45:30
102727	Sacramento	83	2006-02-15 09:45:30
102728	Tampa	107	2006-02-15 09:45:30
102729	Tacoma	38	2006-02-15 09:45:30
102730	Phoenix	74	2006-02-15 09:45:30
102731	Salt Lake City	70	2006-02-15 09:45:30
102732	Newport Beach	103	2006-02-15 09:45:30
102733	Kansas City	48	2006-02-15 09:45:30
102734	Indianapolis	45	2006-02-15 09:45:30
102735	Fort Wayne	52	2006-02-15 09:45:30
102736	Buffalo	52	2006-02-15 09:45:30
102737	Lincoln	64	2006-02-15 09:45:30
102738	Pensacola	86	2006-02-15 09:45:30
102739	Evansville	105	2006-02-15 09:45:30
102740	Sacramento	94	2006-02-15 09:45:30
102741	Beaverton	38	2006-02-15 09:45:30
102742	Wilmington	1	2006-02-15 09:45:30
102743	Portland	22	2006-02-15 09:45:30
102744	Indianapolis	30	2006-02-15 09:45:30
102745	Arlington	4	2006-02-15 09:45:30
102746	Bronx	45	2006-02-15 09:45:30
102747	Johnstown	57	2006-02-15 09:45:30
102748	Little Rock	3	2006-02-15 09:45:30
102749	Chicago	51	2006-02-15 09:45:30
102750	Newton	37	2006-02-15 09:45:30
102751	Bronx	94	2006-02-15 09:45:30
102752	Memphis	107	2006-02-15 09:45:30
102753	Chicago	50	2006-02-15 09:45:30
102754	Largo	64	2006-02-15 09:45:30
102755	Springfield	25	2006-02-15 09:45:30
102756	Van Nuys	38	2006-02-15 09:45:30
102757	Moreno Valley	12	2006-02-15 09:45:30
102758	Kansas City	11	2006-02-15 09:45:30
102759	Colorado Springs	65	2006-02-15 09:45:30
102760	Spokane	20	2006-02-15 09:45:30
102761	Pensacola	24	2006-02-15 09:45:30
102762	Appleton	45	2006-02-15 09:45:30
102763	Tucson	43	2006-02-15 09:45:30
102764	Sacramento	18	2006-02-15 09:45:30
102765	Jacksonville	39	2006-02-15 09:45:30
102766	Tallahassee	104	2006-02-15 09:45:30
102767	Trenton	41	2006-02-15 09:45:30
102768	Mobile	56	2006-02-15 09:45:30
102769	Odessa	67	2006-02-15 09:45:30
102770	Saint Petersburg	87	2006-02-15 09:45:30
102771	Dallas	12	2006-02-15 09:45:30
102772	Peoria	62	2006-02-15 09:45:30
102773	Atlanta	47	2006-02-15 09:45:30
102774	Henderson	104	2006-02-15 09:45:30
102775	Phoenix	39	2006-02-15 09:45:30
102776	Peoria	45	2006-02-15 09:45:30
102777	Fairfield	53	2006-02-15 09:45:30
102778	Wilmington	15	2006-02-15 09:45:30
102779	Madison	60	2006-02-15 09:45:30
102780	El Paso	10	2006-02-15 09:45:30
102781	Cheyenne	88	2006-02-15 09:45:30
102782	Philadelphia	58	2006-02-15 09:45:30
102783	Durham	58	2006-02-15 09:45:30
102784	Bethesda	102	2006-02-15 09:45:30
102785	Washington	27	2006-02-15 09:45:30
102786	Sacramento	9	2006-02-15 09:45:30
102787	White Plains	33	2006-02-15 09:45:30
102788	Jamaica	101	2006-02-15 09:45:30
102789	Youngstown	28	2006-02-15 09:45:30
102790	Philadelphia	68	2006-02-15 09:45:30
102791	Toledo	50	2006-02-15 09:45:30
102792	Muncie	67	2006-02-15 09:45:30
102793	San Francisco	3	2006-02-15 09:45:30
102794	Allentown	52	2006-02-15 09:45:30
102795	Sandy	105	2006-02-15 09:45:30
102796	Tacoma	45	2006-02-15 09:45:30
102797	Mobile	96	2006-02-15 09:45:30
102798	Spring	52	2006-02-15 09:45:30
102799	Santa Fe	27	2006-02-15 09:45:30
102800	Kansas City	7	2006-02-15 09:45:30
102801	Houston	4	2006-02-15 09:45:30
102802	Reno	54	2006-02-15 09:45:30
102803	Portland	82	2006-02-15 09:45:30
102804	Salem	47	2006-02-15 09:45:30
102805	Cleveland	72	2006-02-15 09:45:30
102806	Denver	28	2006-02-15 09:45:30
102807	San Antonio	55	2006-02-15 09:45:30
102808	Dallas	40	2006-02-15 09:45:30
102809	Flushing	84	2006-02-15 09:45:30
102810	Colorado Springs	14	2006-02-15 09:45:30
102811	Atlanta	102	2006-02-15 09:45:30
102812	Tacoma	36	2006-02-15 09:45:30
102813	Milwaukee	99	2006-02-15 09:45:30
102814	Saint Cloud	30	2006-02-15 09:45:30
102815	Richmond	108	2006-02-15 09:45:30
102816	Rochester	101	2006-02-15 09:45:30
102817	North Port	38	2006-02-15 09:45:30
102818	Las Vegas	28	2006-02-15 09:45:30
102819	Wichita	63	2006-02-15 09:45:30
102820	San Diego	66	2006-02-15 09:45:30
102821	Pompano Beach	49	2006-02-15 09:45:30
102822	Albany	18	2006-02-15 09:45:30
102823	Orlando	103	2006-02-15 09:45:30
102824	Shawnee Mission	41	2006-02-15 09:45:30
102825	Corpus Christi	93	2006-02-15 09:45:30
102826	Salt Lake City	22	2006-02-15 09:45:30
102827	Melbourne	45	2006-02-15 09:45:30
102828	Topeka	60	2006-02-15 09:45:30
102829	Reno	52	2006-02-15 09:45:30
102830	North Port	104	2006-02-15 09:45:30
102831	Reno	102	2006-02-15 09:45:30
102832	San Jose	75	2006-02-15 09:45:30
102833	Madison	39	2006-02-15 09:45:30
102834	Aurora	91	2006-02-15 09:45:30
102835	Hattiesburg	55	2006-02-15 09:45:30
102836	Bakersfield	72	2006-02-15 09:45:30
102837	North Port	4	2006-02-15 09:45:30
102838	Greensboro	1	2006-02-15 09:45:30
102839	Phoenix	93	2006-02-15 09:45:30
102840	Cincinnati	63	2006-02-15 09:45:30
102841	Austin	48	2006-02-15 09:45:30
102842	Wilkes Barre	107	2006-02-15 09:45:30
102843	Englewood	87	2006-02-15 09:45:30
102844	Tallahassee	39	2006-02-15 09:45:30
102845	Des Moines	63	2006-02-15 09:45:30
102846	Nashville	47	2006-02-15 09:45:30
102847	Stamford	33	2006-02-15 09:45:30
102848	Chicago	59	2006-02-15 09:45:30
102849	Sacramento	52	2006-02-15 09:45:30
102850	Naples	61	2006-02-15 09:45:30
102851	Houston	102	2006-02-15 09:45:30
102852	Beaumont	53	2006-02-15 09:45:30
102853	Pittsburgh	37	2006-02-15 09:45:30
102854	Denver	84	2006-02-15 09:45:30
102855	Salt Lake City	11	2006-02-15 09:45:30
102856	Berkeley	80	2006-02-15 09:45:30
102857	Louisville	26	2006-02-15 09:45:30
102858	Midland	108	2006-02-15 09:45:30
102859	Madison	42	2006-02-15 09:45:30
102860	West Palm Beach	103	2006-02-15 09:45:30
102861	Tulsa	76	2006-02-15 09:45:30
102862	New York City	83	2006-02-15 09:45:30
102863	Atlanta	83	2006-02-15 09:45:30
102864	Amarillo	63	2006-02-15 09:45:30
102865	Tulsa	33	2006-02-15 09:45:30
102866	Portland	59	2006-02-15 09:45:30
102867	Augusta	9	2006-02-15 09:45:30
102868	Atlanta	14	2006-02-15 09:45:30
102869	Whittier	15	2006-02-15 09:45:30
102870	Charleston	56	2006-02-15 09:45:30
102871	Erie	87	2006-02-15 09:45:30
102872	Las Vegas	15	2006-02-15 09:45:30
102873	Independence	31	2006-02-15 09:45:30
102874	Fort Myers	29	2006-02-15 09:45:30
102875	Lincoln	66	2006-02-15 09:45:30
102876	Milwaukee	7	2006-02-15 09:45:30
102877	South Bend	59	2006-02-15 09:45:30
102878	Cheyenne	56	2006-02-15 09:45:30
102879	Shreveport	11	2006-02-15 09:45:30
102880	New York City	58	2006-02-15 09:45:30
102881	Sacramento	107	2006-02-15 09:45:30
102882	Portland	99	2006-02-15 09:45:30
102883	Detroit	105	2006-02-15 09:45:30
102884	Roanoke	67	2006-02-15 09:45:30
102885	Bakersfield	53	2006-02-15 09:45:30
102886	Houston	103	2006-02-15 09:45:30
102887	Sacramento	57	2006-02-15 09:45:30
102888	Clearwater	96	2006-02-15 09:45:30
102889	Augusta	62	2006-02-15 09:45:30
102890	Erie	95	2006-02-15 09:45:30
102891	Montgomery	74	2006-02-15 09:45:30
102892	Des Moines	25	2006-02-15 09:45:30
102893	Denver	80	2006-02-15 09:45:30
102894	Brooksville	80	2006-02-15 09:45:30
102895	Santa Cruz	105	2006-02-15 09:45:30
102896	El Paso	75	2006-02-15 09:45:30
102897	Minneapolis	49	2006-02-15 09:45:30
102898	San Diego	68	2006-02-15 09:45:30
102899	Santa Ana	72	2006-02-15 09:45:30
102900	Abilene	23	2006-02-15 09:45:30
102901	Little Rock	20	2006-02-15 09:45:30
102902	Punta Gorda	28	2006-02-15 09:45:30
102903	Asheville	30	2006-02-15 09:45:30
102904	Midland	77	2006-02-15 09:45:30
102905	Omaha	92	2006-02-15 09:45:30
102906	Washington	62	2006-02-15 09:45:30
102907	North Hollywood	2	2006-02-15 09:45:30
102908	Seattle	89	2006-02-15 09:45:30
102909	Topeka	44	2006-02-15 09:45:30
102910	Decatur	83	2006-02-15 09:45:30
102911	Tulsa	82	2006-02-15 09:45:30
102912	Memphis	2	2006-02-15 09:45:30
102913	New York City	6	2006-02-15 09:45:30
102914	Honolulu	25	2006-02-15 09:45:30
102915	Topeka	88	2006-02-15 09:45:30
102916	Dallas	86	2006-02-15 09:45:30
102917	Fort Worth	13	2006-02-15 09:45:30
102918	Chicago	19	2006-02-15 09:45:30
102919	Jacksonville	39	2006-02-15 09:45:30
102920	Santa Fe	98	2006-02-15 09:45:30
102921	Hialeah	53	2006-02-15 09:45:30
102922	Amarillo	57	2006-02-15 09:45:30
102923	Saginaw	91	2006-02-15 09:45:30
102924	Las Vegas	14	2006-02-15 09:45:30
102925	Houston	48	2006-02-15 09:45:30
102926	Milwaukee	67	2006-02-15 09:45:30
102927	New York City	40	2006-02-15 09:45:30
102928	Salt Lake City	88	2006-02-15 09:45:30
102929	Los Angeles	15	2006-02-15 09:45:30
102930	Miami	97	2006-02-15 09:45:30
102931	Rochester	27	2006-02-15 09:45:30
102932	Fort Lauderdale	46	2006-02-15 09:45:30
102933	Akron	35	2006-02-15 09:45:30
102934	Saint Louis	7	2006-02-15 09:45:30
102935	Memphis	48	2006-02-15 09:45:30
102936	Cedar Rapids	63	2006-02-15 09:45:30
102937	Birmingham	35	2006-02-15 09:45:30
102938	Naples	91	2006-02-15 09:45:30
102939	San Mateo	104	2006-02-15 09:45:30
102940	Van Nuys	79	2006-02-15 09:45:30
102941	Austin	3	2006-02-15 09:45:30
102942	Orlando	7	2006-02-15 09:45:30
102943	Charlotte	64	2006-02-15 09:45:30
102944	Tulsa	96	2006-02-15 09:45:30
102945	New York City	62	2006-02-15 09:45:30
102946	Savannah	51	2006-02-15 09:45:30
102947	Arlington	91	2006-02-15 09:45:30
102948	Bridgeport	3	2006-02-15 09:45:30
102949	Seattle	66	2006-02-15 09:45:30
102950	Pensacola	92	2006-02-15 09:45:30
102951	Charlottesville	18	2006-02-15 09:45:30
102952	Hialeah	48	2006-02-15 09:45:30
102953	Saint Louis	50	2006-02-15 09:45:30
102954	Santa Cruz	55	2006-02-15 09:45:30
102955	Erie	28	2006-02-15 09:45:30
102956	Roanoke	27	2006-02-15 09:45:30
102957	Boston	1	2006-02-15 09:45:30
102958	San Antonio	97	2006-02-15 09:45:30
102959	Saint Paul	90	2006-02-15 09:45:30
102960	Dulles	86	2006-02-15 09:45:30
102961	West Palm Beach	24	2006-02-15 09:45:30
102962	Aurora	80	2006-02-15 09:45:30
102963	Anchorage	13	2006-02-15 09:45:30
102964	New York City	1	2006-02-15 09:45:30
102965	New York City	64	2006-02-15 09:45:30
102966	Miami	1	2006-02-15 09:45:30
102967	El Paso	103	2006-02-15 09:45:30
102968	Raleigh	89	2006-02-15 09:45:30
102969	San Mateo	74	2006-02-15 09:45:30
102970	West Hartford	6	2006-02-15 09:45:30
102971	Lansing	4	2006-02-15 09:45:30
102972	Dayton	37	2006-02-15 09:45:30
102973	Portland	107	2006-02-15 09:45:30
102974	Cincinnati	7	2006-02-15 09:45:30
102975	Round Rock	91	2006-02-15 09:45:30
102976	Olympia	89	2006-02-15 09:45:30
102977	Peoria	26	2006-02-15 09:45:30
102978	Fort Worth	32	2006-02-15 09:45:30
102979	Birmingham	21	2006-02-15 09:45:30
102980	San Diego	105	2006-02-15 09:45:30
102981	San Francisco	56	2006-02-15 09:45:30
102982	Sacramento	101	2006-02-15 09:45:30
102983	Newark	54	2006-02-15 09:45:30
102984	Philadelphia	85	2006-02-15 09:45:30
102985	Rochester	86	2006-02-15 09:45:30
102986	Los Angeles	84	2006-02-15 09:45:30
102987	Austin	61	2006-02-15 09:45:30
102988	Kalamazoo	40	2006-02-15 09:45:30
102989	Newark	14	2006-02-15 09:45:30
102990	Washington	91	2006-02-15 09:45:30
102991	Evanston	100	2006-02-15 09:45:30
102992	Alexandria	42	2006-02-15 09:45:30
102993	Peoria	77	2006-02-15 09:45:30
102994	Atlanta	15	2006-02-15 09:45:30
102995	Frankfort	68	2006-02-15 09:45:30
102996	Des Moines	54	2006-02-15 09:45:30
102997	Rochester	72	2006-02-15 09:45:30
102998	Monroe	73	2006-02-15 09:45:30
102999	Winston Salem	31	2006-02-15 09:45:30
103000	Richmond	102	2006-02-15 09:45:30
103001	San Rafael	55	2006-02-15 09:45:30
103002	Rochester	17	2006-02-15 09:45:30
103003	Largo	62	2006-02-15 09:45:30
103004	Lakeland	107	2006-02-15 09:45:30
103005	San Diego	13	2006-02-15 09:45:30
103006	Huntington	104	2006-02-15 09:45:30
103007	Jacksonville	28	2006-02-15 09:45:30
103008	Salt Lake City	93	2006-02-15 09:45:30
103009	Paterson	85	2006-02-15 09:45:30
103010	Austin	8	2006-02-15 09:45:30
103011	Minneapolis	36	2006-02-15 09:45:30
103012	Oxnard	92	2006-02-15 09:45:30
103013	Boston	48	2006-02-15 09:45:30
103014	Anchorage	16	2006-02-15 09:45:30
103015	Richmond	104	2006-02-15 09:45:30
103016	Houston	5	2006-02-15 09:45:30
103017	Washington	106	2006-02-15 09:45:30
103018	Portland	94	2006-02-15 09:45:30
103019	Atlanta	35	2006-02-15 09:45:30
103020	Yakima	31	2006-02-15 09:45:30
103021	Charlotte	32	2006-02-15 09:45:30
103022	Corpus Christi	51	2006-02-15 09:45:30
103023	Huntington	77	2006-02-15 09:45:30
103024	Houston	65	2006-02-15 09:45:30
103025	Syracuse	22	2006-02-15 09:45:30
103026	Lexington	108	2006-02-15 09:45:30
103027	Charleston	105	2006-02-15 09:45:30
103028	Frederick	82	2006-02-15 09:45:30
103029	San Jose	3	2006-02-15 09:45:30
103030	Shawnee Mission	100	2006-02-15 09:45:30
103031	Denver	10	2006-02-15 09:45:30
103032	Saint Paul	17	2006-02-15 09:45:30
103033	Minneapolis	26	2006-02-15 09:45:30
103034	Roanoke	53	2006-02-15 09:45:30
103035	Mc Keesport	72	2006-02-15 09:45:30
103036	Chicago	69	2006-02-15 09:45:30
103037	Columbus	47	2006-02-15 09:45:30
103038	Salt Lake City	99	2006-02-15 09:45:30
103039	Kansas City	37	2006-02-15 09:45:30
103040	Canton	58	2006-02-15 09:45:30
103041	Saint Paul	30	2006-02-15 09:45:30
103042	Green Bay	76	2006-02-15 09:45:30
103043	Rochester	27	2006-02-15 09:45:30
103044	Cape Coral	101	2006-02-15 09:45:30
103045	Fort Wayne	88	2006-02-15 09:45:30
103046	Chattanooga	98	2006-02-15 09:45:30
103047	Jacksonville	108	2006-02-15 09:45:30
103048	Fort Lauderdale	60	2006-02-15 09:45:30
103049	Minneapolis	10	2006-02-15 09:45:30
103050	Buffalo	73	2006-02-15 09:45:30
103051	Lexington	17	2006-02-15 09:45:30
103052	Washington	87	2006-02-15 09:45:30
103053	Rochester	39	2006-02-15 09:45:30
103054	Sandy	100	2006-02-15 09:45:30
103055	Hartford	79	2006-02-15 09:45:30
103056	South Bend	88	2006-02-15 09:45:30
103057	Atlanta	91	2006-02-15 09:45:30
103058	Washington	21	2006-02-15 09:45:30
103059	Decatur	35	2006-02-15 09:45:30
103060	Stamford	19	2006-02-15 09:45:30
103061	Watertown	25	2006-02-15 09:45:30
103062	Lake Worth	39	2006-02-15 09:45:30
103063	Reno	1	2006-02-15 09:45:30
103064	Sioux Falls	16	2006-02-15 09:45:30
103065	Columbia	32	2006-02-15 09:45:30
103066	Washington	20	2006-02-15 09:45:30
103067	Washington	40	2006-02-15 09:45:30
103068	Staten Island	53	2006-02-15 09:45:30
103069	York	52	2006-02-15 09:45:30
103070	Houston	87	2006-02-15 09:45:30
103071	Oklahoma City	93	2006-02-15 09:45:30
103072	Colorado Springs	16	2006-02-15 09:45:30
103073	Houston	3	2006-02-15 09:45:30
103074	New York City	10	2006-02-15 09:45:30
103075	Lubbock	18	2006-02-15 09:45:30
103076	Corpus Christi	92	2006-02-15 09:45:30
103077	Des Moines	13	2006-02-15 09:45:30
103078	Baton Rouge	51	2006-02-15 09:45:30
103079	Arlington	104	2006-02-15 09:45:30
103080	Mobile	102	2006-02-15 09:45:30
103081	Fort Myers	89	2006-02-15 09:45:30
103082	Bismarck	8	2006-02-15 09:45:30
103083	Glendale	71	2006-02-15 09:45:30
103084	Pasadena	76	2006-02-15 09:45:30
103085	Albuquerque	42	2006-02-15 09:45:30
103086	Mobile	102	2006-02-15 09:45:30
103087	Shreveport	13	2006-02-15 09:45:30
103088	Salt Lake City	51	2006-02-15 09:45:30
103089	Sunnyvale	83	2006-02-15 09:45:30
103090	Sacramento	63	2006-02-15 09:45:30
103091	Maple Plain	90	2006-02-15 09:45:30
103092	Palmdale	85	2006-02-15 09:45:30
103093	Atlanta	54	2006-02-15 09:45:30
103094	San Francisco	26	2006-02-15 09:45:30
103095	Sacramento	28	2006-02-15 09:45:30
103096	New Orleans	99	2006-02-15 09:45:30
103097	Charlotte	95	2006-02-15 09:45:30
103098	Glendale	81	2006-02-15 09:45:30
103099	Cleveland	31	2006-02-15 09:45:30
103100	Amarillo	69	2006-02-15 09:45:30
103101	Cheyenne	68	2006-02-15 09:45:30
103102	Wichita	69	2006-02-15 09:45:30
103103	Gulfport	78	2006-02-15 09:45:30
103104	Memphis	97	2006-02-15 09:45:30
103105	New York City	52	2006-02-15 09:45:30
103106	Sioux Falls	86	2006-02-15 09:45:30
103107	Baton Rouge	63	2006-02-15 09:45:30
103108	Canton	26	2006-02-15 09:45:30
103109	Stamford	34	2006-02-15 09:45:30
103110	Vero Beach	37	2006-02-15 09:45:30
103111	Falls Church	43	2006-02-15 09:45:30
103112	Milwaukee	51	2006-02-15 09:45:30
103113	Corona	80	2006-02-15 09:45:30
103114	Honolulu	108	2006-02-15 09:45:30
103115	Washington	46	2006-02-15 09:45:30
103116	South Bend	24	2006-02-15 09:45:30
103117	Sacramento	64	2006-02-15 09:45:30
103118	Atlanta	102	2006-02-15 09:45:30
103119	Birmingham	42	2006-02-15 09:45:30
103120	New Brunswick	2	2006-02-15 09:45:30
103121	Ann Arbor	9	2006-02-15 09:45:30
103122	Hartford	25	2006-02-15 09:45:30
103123	Las Vegas	27	2006-02-15 09:45:30
103124	Muskegon	9	2006-02-15 09:45:30
103125	Hartford	31	2006-02-15 09:45:30
103126	Stamford	72	2006-02-15 09:45:30
103127	Naples	57	2006-02-15 09:45:30
103128	Alexandria	19	2006-02-15 09:45:30
103129	Albany	18	2006-02-15 09:45:30
103130	Bloomington	33	2006-02-15 09:45:30
103131	Chicago	37	2006-02-15 09:45:30
103132	New York City	18	2006-02-15 09:45:30
103133	Atlanta	34	2006-02-15 09:45:30
103134	Philadelphia	62	2006-02-15 09:45:30
103135	Baltimore	53	2006-02-15 09:45:30
103136	Los Angeles	43	2006-02-15 09:45:30
103137	Dallas	70	2006-02-15 09:45:30
103138	Flushing	76	2006-02-15 09:45:30
103139	Louisville	68	2006-02-15 09:45:30
103140	Dulles	99	2006-02-15 09:45:30
103141	Ocala	64	2006-02-15 09:45:30
103142	Roanoke	19	2006-02-15 09:45:30
103143	Colorado Springs	107	2006-02-15 09:45:30
103144	Canton	44	2006-02-15 09:45:30
103145	San Francisco	103	2006-02-15 09:45:30
103146	Orlando	79	2006-02-15 09:45:30
103147	Berkeley	5	2006-02-15 09:45:30
103148	Littleton	106	2006-02-15 09:45:30
103149	Kansas City	44	2006-02-15 09:45:30
103150	New Orleans	3	2006-02-15 09:45:30
103151	Portland	45	2006-02-15 09:45:30
103152	Honolulu	28	2006-02-15 09:45:30
103153	Indianapolis	40	2006-02-15 09:45:30
103154	Lancaster	38	2006-02-15 09:45:30
103155	Omaha	42	2006-02-15 09:45:30
103156	Orlando	83	2006-02-15 09:45:30
103157	Boston	26	2006-02-15 09:45:30
103158	Van Nuys	18	2006-02-15 09:45:30
103159	Pompano Beach	70	2006-02-15 09:45:30
103160	Palatine	83	2006-02-15 09:45:30
103161	Buffalo	60	2006-02-15 09:45:30
