212635	211635	111635	2006-02-15 09:45:30
212636	211636	111636	2006-02-15 09:45:30
212637	211637	111637	2006-02-15 09:45:30
212638	211638	111638	2006-02-15 09:45:30
212639	211639	111639	2006-02-15 09:45:30
212640	211640	111640	2006-02-15 09:45:30
212641	211641	111641	2006-02-15 09:45:30
212642	211642	111642	2006-02-15 09:45:30
212643	211643	111643	2006-02-15 09:45:30
212644	211644	111644	2006-02-15 09:45:30
212645	211645	111645	2006-02-15 09:45:30
212646	211646	111646	2006-02-15 09:45:30
212647	211647	111647	2006-02-15 09:45:30
212648	211648	111648	2006-02-15 09:45:30
212649	211649	111649	2006-02-15 09:45:30
212650	211650	111650	2006-02-15 09:45:30
212651	211651	111651	2006-02-15 09:45:30
212652	211652	111652	2006-02-15 09:45:30
212653	211653	111653	2006-02-15 09:45:30
212654	211654	111654	2006-02-15 09:45:30
212655	211655	111655	2006-02-15 09:45:30
212656	211656	111656	2006-02-15 09:45:30
212657	211657	111657	2006-02-15 09:45:30
212658	211658	111658	2006-02-15 09:45:30
212659	211659	111659	2006-02-15 09:45:30
212660	211660	111660	2006-02-15 09:45:30
212661	211661	111661	2006-02-15 09:45:30
212662	211662	111662	2006-02-15 09:45:30
212663	211663	111663	2006-02-15 09:45:30
212664	211664	111664	2006-02-15 09:45:30
212665	211665	111665	2006-02-15 09:45:30
212666	211666	111666	2006-02-15 09:45:30
212667	211667	111667	2006-02-15 09:45:30
212668	211668	111668	2006-02-15 09:45:30
212669	211669	111669	2006-02-15 09:45:30
212670	211670	111670	2006-02-15 09:45:30
212671	211671	111671	2006-02-15 09:45:30
212672	211672	111672	2006-02-15 09:45:30
212673	211673	111673	2006-02-15 09:45:30
212674	211674	111674	2006-02-15 09:45:30
212675	211675	111675	2006-02-15 09:45:30
212676	211676	111676	2006-02-15 09:45:30
212677	211677	111677	2006-02-15 09:45:30
212678	211678	111678	2006-02-15 09:45:30
212679	211679	111679	2006-02-15 09:45:30
212680	211680	111680	2006-02-15 09:45:30
212681	211681	111681	2006-02-15 09:45:30
212682	211682	111682	2006-02-15 09:45:30
212683	211683	111683	2006-02-15 09:45:30
212684	211684	111684	2006-02-15 09:45:30
212685	211685	111685	2006-02-15 09:45:30
212686	211686	111686	2006-02-15 09:45:30
212687	211687	111687	2006-02-15 09:45:30
212688	211688	111688	2006-02-15 09:45:30
212689	211689	111689	2006-02-15 09:45:30
212690	211690	111690	2006-02-15 09:45:30
212691	211691	111691	2006-02-15 09:45:30
212692	211692	111692	2006-02-15 09:45:30
212693	211693	111693	2006-02-15 09:45:30
212694	211694	111694	2006-02-15 09:45:30
212695	211695	111695	2006-02-15 09:45:30
212696	211696	111696	2006-02-15 09:45:30
212697	211697	111697	2006-02-15 09:45:30
212698	211698	111698	2006-02-15 09:45:30
212699	211699	111699	2006-02-15 09:45:30
212700	211700	111700	2006-02-15 09:45:30
212701	211701	111701	2006-02-15 09:45:30
212702	211702	111702	2006-02-15 09:45:30
212703	211703	111703	2006-02-15 09:45:30
212704	211704	111704	2006-02-15 09:45:30
212705	211705	111705	2006-02-15 09:45:30
212706	211706	111706	2006-02-15 09:45:30
212707	211707	111707	2006-02-15 09:45:30
212708	211708	111708	2006-02-15 09:45:30
212709	211709	111709	2006-02-15 09:45:30
212710	211710	111710	2006-02-15 09:45:30
212711	211711	111711	2006-02-15 09:45:30
212712	211712	111712	2006-02-15 09:45:30
212713	211713	111713	2006-02-15 09:45:30
212714	211714	111714	2006-02-15 09:45:30
212715	211715	111715	2006-02-15 09:45:30
212716	211716	111716	2006-02-15 09:45:30
212717	211717	111717	2006-02-15 09:45:30
212718	211718	111718	2006-02-15 09:45:30
212719	211719	111719	2006-02-15 09:45:30
212720	211720	111720	2006-02-15 09:45:30
212721	211721	111721	2006-02-15 09:45:30
212722	211722	111722	2006-02-15 09:45:30
212723	211723	111723	2006-02-15 09:45:30
212724	211724	111724	2006-02-15 09:45:30
212725	211725	111725	2006-02-15 09:45:30
212726	211726	111726	2006-02-15 09:45:30
212727	211727	111727	2006-02-15 09:45:30
212728	211728	111728	2006-02-15 09:45:30
212729	211729	111729	2006-02-15 09:45:30
212730	211730	111730	2006-02-15 09:45:30
212731	211731	111731	2006-02-15 09:45:30
212732	211732	111732	2006-02-15 09:45:30
212733	211733	111733	2006-02-15 09:45:30
212734	211734	111734	2006-02-15 09:45:30
212735	211735	111735	2006-02-15 09:45:30
212736	211736	111736	2006-02-15 09:45:30
212737	211737	111737	2006-02-15 09:45:30
212738	211738	111738	2006-02-15 09:45:30
212739	211739	111739	2006-02-15 09:45:30
212740	211740	111740	2006-02-15 09:45:30
212741	211741	111741	2006-02-15 09:45:30
212742	211742	111742	2006-02-15 09:45:30
212743	211743	111743	2006-02-15 09:45:30
212744	211744	111744	2006-02-15 09:45:30
212745	211745	111745	2006-02-15 09:45:30
212746	211746	111746	2006-02-15 09:45:30
212747	211747	111747	2006-02-15 09:45:30
212748	211748	111748	2006-02-15 09:45:30
212749	211749	111749	2006-02-15 09:45:30
212750	211750	111750	2006-02-15 09:45:30
212751	211751	111751	2006-02-15 09:45:30
212752	211752	111752	2006-02-15 09:45:30
212753	211753	111753	2006-02-15 09:45:30
212754	211754	111754	2006-02-15 09:45:30
212755	211755	111755	2006-02-15 09:45:30
212756	211756	111756	2006-02-15 09:45:30
212757	211757	111757	2006-02-15 09:45:30
212758	211758	111758	2006-02-15 09:45:30
212759	211759	111759	2006-02-15 09:45:30
212760	211760	111760	2006-02-15 09:45:30
212761	211761	111761	2006-02-15 09:45:30
212762	211762	111762	2006-02-15 09:45:30
212763	211763	111763	2006-02-15 09:45:30
212764	211764	111764	2006-02-15 09:45:30
212765	211765	111765	2006-02-15 09:45:30
212766	211766	111766	2006-02-15 09:45:30
212767	211767	111767	2006-02-15 09:45:30
212768	211768	111768	2006-02-15 09:45:30
212769	211769	111769	2006-02-15 09:45:30
212770	211770	111770	2006-02-15 09:45:30
212771	211771	111771	2006-02-15 09:45:30
212772	211772	111772	2006-02-15 09:45:30
212773	211773	111773	2006-02-15 09:45:30
212774	211774	111774	2006-02-15 09:45:30
212775	211775	111775	2006-02-15 09:45:30
212776	211776	111776	2006-02-15 09:45:30
212777	211777	111777	2006-02-15 09:45:30
212778	211778	111778	2006-02-15 09:45:30
212779	211779	111779	2006-02-15 09:45:30
212780	211780	111780	2006-02-15 09:45:30
212781	211781	111781	2006-02-15 09:45:30
212782	211782	111782	2006-02-15 09:45:30
212783	211783	111783	2006-02-15 09:45:30
212784	211784	111784	2006-02-15 09:45:30
212785	211785	111785	2006-02-15 09:45:30
212786	211786	111786	2006-02-15 09:45:30
212787	211787	111787	2006-02-15 09:45:30
212788	211788	111788	2006-02-15 09:45:30
212789	211789	111789	2006-02-15 09:45:30
212790	211790	111790	2006-02-15 09:45:30
212791	211791	111791	2006-02-15 09:45:30
212792	211792	111792	2006-02-15 09:45:30
212793	211793	111793	2006-02-15 09:45:30
212794	211794	111794	2006-02-15 09:45:30
212795	211795	111795	2006-02-15 09:45:30
212796	211796	111796	2006-02-15 09:45:30
212797	211797	111797	2006-02-15 09:45:30
212798	211798	111798	2006-02-15 09:45:30
212799	211799	111799	2006-02-15 09:45:30
212800	211800	111800	2006-02-15 09:45:30
212801	211801	111801	2006-02-15 09:45:30
212802	211802	111802	2006-02-15 09:45:30
212803	211803	111803	2006-02-15 09:45:30
212804	211804	111804	2006-02-15 09:45:30
212805	211805	111805	2006-02-15 09:45:30
212806	211806	111806	2006-02-15 09:45:30
212807	211807	111807	2006-02-15 09:45:30
212808	211808	111808	2006-02-15 09:45:30
212809	211809	111809	2006-02-15 09:45:30
212810	211810	111810	2006-02-15 09:45:30
212811	211811	111811	2006-02-15 09:45:30
212812	211812	111812	2006-02-15 09:45:30
212813	211813	111813	2006-02-15 09:45:30
212814	211814	111814	2006-02-15 09:45:30
212815	211815	111815	2006-02-15 09:45:30
212816	211816	111816	2006-02-15 09:45:30
212817	211817	111817	2006-02-15 09:45:30
212818	211818	111818	2006-02-15 09:45:30
212819	211819	111819	2006-02-15 09:45:30
212820	211820	111820	2006-02-15 09:45:30
212821	211821	111821	2006-02-15 09:45:30
212822	211822	111822	2006-02-15 09:45:30
212823	211823	111823	2006-02-15 09:45:30
212824	211824	111824	2006-02-15 09:45:30
212825	211825	111825	2006-02-15 09:45:30
212826	211826	111826	2006-02-15 09:45:30
212827	211827	111827	2006-02-15 09:45:30
212828	211828	111828	2006-02-15 09:45:30
212829	211829	111829	2006-02-15 09:45:30
212830	211830	111830	2006-02-15 09:45:30
212831	211831	111831	2006-02-15 09:45:30
212832	211832	111832	2006-02-15 09:45:30
212833	211833	111833	2006-02-15 09:45:30
212834	211834	111834	2006-02-15 09:45:30
212835	211835	111835	2006-02-15 09:45:30
212836	211836	111836	2006-02-15 09:45:30
212837	211837	111837	2006-02-15 09:45:30
212838	211838	111838	2006-02-15 09:45:30
212839	211839	111839	2006-02-15 09:45:30
212840	211840	111840	2006-02-15 09:45:30
212841	211841	111841	2006-02-15 09:45:30
212842	211842	111842	2006-02-15 09:45:30
212843	211843	111843	2006-02-15 09:45:30
212844	211844	111844	2006-02-15 09:45:30
212845	211845	111845	2006-02-15 09:45:30
212846	211846	111846	2006-02-15 09:45:30
212847	211847	111847	2006-02-15 09:45:30
212848	211848	111848	2006-02-15 09:45:30
212849	211849	111849	2006-02-15 09:45:30
212850	211850	111850	2006-02-15 09:45:30
212851	211851	111851	2006-02-15 09:45:30
212852	211852	111852	2006-02-15 09:45:30
212853	211853	111853	2006-02-15 09:45:30
212854	211854	111854	2006-02-15 09:45:30
212855	211855	111855	2006-02-15 09:45:30
212856	211856	111856	2006-02-15 09:45:30
212857	211857	111857	2006-02-15 09:45:30
212858	211858	111858	2006-02-15 09:45:30
212859	211859	111859	2006-02-15 09:45:30
212860	211860	111860	2006-02-15 09:45:30
212861	211861	111861	2006-02-15 09:45:30
212862	211862	111862	2006-02-15 09:45:30
212863	211863	111863	2006-02-15 09:45:30
212864	211864	111864	2006-02-15 09:45:30
212865	211865	111865	2006-02-15 09:45:30
212866	211866	111866	2006-02-15 09:45:30
212867	211867	111867	2006-02-15 09:45:30
212868	211868	111868	2006-02-15 09:45:30
212869	211869	111869	2006-02-15 09:45:30
212870	211870	111870	2006-02-15 09:45:30
212871	211871	111871	2006-02-15 09:45:30
212872	211872	111872	2006-02-15 09:45:30
212873	211873	111873	2006-02-15 09:45:30
212874	211874	111874	2006-02-15 09:45:30
212875	211875	111875	2006-02-15 09:45:30
212876	211876	111876	2006-02-15 09:45:30
212877	211877	111877	2006-02-15 09:45:30
212878	211878	111878	2006-02-15 09:45:30
212879	211879	111879	2006-02-15 09:45:30
212880	211880	111880	2006-02-15 09:45:30
212881	211881	111881	2006-02-15 09:45:30
212882	211882	111882	2006-02-15 09:45:30
212883	211883	111883	2006-02-15 09:45:30
212884	211884	111884	2006-02-15 09:45:30
212885	211885	111885	2006-02-15 09:45:30
212886	211886	111886	2006-02-15 09:45:30
212887	211887	111887	2006-02-15 09:45:30
212888	211888	111888	2006-02-15 09:45:30
212889	211889	111889	2006-02-15 09:45:30
212890	211890	111890	2006-02-15 09:45:30
212891	211891	111891	2006-02-15 09:45:30
212892	211892	111892	2006-02-15 09:45:30
212893	211893	111893	2006-02-15 09:45:30
212894	211894	111894	2006-02-15 09:45:30
212895	211895	111895	2006-02-15 09:45:30
212896	211896	111896	2006-02-15 09:45:30
212897	211897	111897	2006-02-15 09:45:30
212898	211898	111898	2006-02-15 09:45:30
212899	211899	111899	2006-02-15 09:45:30
212900	211900	111900	2006-02-15 09:45:30
212901	211901	111901	2006-02-15 09:45:30
212902	211902	111902	2006-02-15 09:45:30
212903	211903	111903	2006-02-15 09:45:30
212904	211904	111904	2006-02-15 09:45:30
212905	211905	111905	2006-02-15 09:45:30
212906	211906	111906	2006-02-15 09:45:30
212907	211907	111907	2006-02-15 09:45:30
212908	211908	111908	2006-02-15 09:45:30
212909	211909	111909	2006-02-15 09:45:30
212910	211910	111910	2006-02-15 09:45:30
212911	211911	111911	2006-02-15 09:45:30
212912	211912	111912	2006-02-15 09:45:30
212913	211913	111913	2006-02-15 09:45:30
212914	211914	111914	2006-02-15 09:45:30
212915	211915	111915	2006-02-15 09:45:30
212916	211916	111916	2006-02-15 09:45:30
212917	211917	111917	2006-02-15 09:45:30
212918	211918	111918	2006-02-15 09:45:30
212919	211919	111919	2006-02-15 09:45:30
212920	211920	111920	2006-02-15 09:45:30
212921	211921	111921	2006-02-15 09:45:30
212922	211922	111922	2006-02-15 09:45:30
212923	211923	111923	2006-02-15 09:45:30
212924	211924	111924	2006-02-15 09:45:30
212925	211925	111925	2006-02-15 09:45:30
212926	211926	111926	2006-02-15 09:45:30
212927	211927	111927	2006-02-15 09:45:30
212928	211928	111928	2006-02-15 09:45:30
212929	211929	111929	2006-02-15 09:45:30
212930	211930	111930	2006-02-15 09:45:30
212931	211931	111931	2006-02-15 09:45:30
212932	211932	111932	2006-02-15 09:45:30
212933	211933	111933	2006-02-15 09:45:30
212934	211934	111934	2006-02-15 09:45:30
212935	211935	111935	2006-02-15 09:45:30
212936	211936	111936	2006-02-15 09:45:30
212937	211937	111937	2006-02-15 09:45:30
212938	211938	111938	2006-02-15 09:45:30
212939	211939	111939	2006-02-15 09:45:30
212940	211940	111940	2006-02-15 09:45:30
212941	211941	111941	2006-02-15 09:45:30
212942	211942	111942	2006-02-15 09:45:30
212943	211943	111943	2006-02-15 09:45:30
212944	211944	111944	2006-02-15 09:45:30
212945	211945	111945	2006-02-15 09:45:30
212946	211946	111946	2006-02-15 09:45:30
212947	211947	111947	2006-02-15 09:45:30
212948	211948	111948	2006-02-15 09:45:30
212949	211949	111949	2006-02-15 09:45:30
212950	211950	111950	2006-02-15 09:45:30
212951	211951	111951	2006-02-15 09:45:30
212952	211952	111952	2006-02-15 09:45:30
212953	211953	111953	2006-02-15 09:45:30
212954	211954	111954	2006-02-15 09:45:30
212955	211955	111955	2006-02-15 09:45:30
212956	211956	111956	2006-02-15 09:45:30
212957	211957	111957	2006-02-15 09:45:30
212958	211958	111958	2006-02-15 09:45:30
212959	211959	111959	2006-02-15 09:45:30
212960	211960	111960	2006-02-15 09:45:30
212961	211961	111961	2006-02-15 09:45:30
212962	211962	111962	2006-02-15 09:45:30
212963	211963	111963	2006-02-15 09:45:30
212964	211964	111964	2006-02-15 09:45:30
212965	211965	111965	2006-02-15 09:45:30
212966	211966	111966	2006-02-15 09:45:30
212967	211967	111967	2006-02-15 09:45:30
212968	211968	111968	2006-02-15 09:45:30
212969	211969	111969	2006-02-15 09:45:30
212970	211970	111970	2006-02-15 09:45:30
212971	211971	111971	2006-02-15 09:45:30
212972	211972	111972	2006-02-15 09:45:30
212973	211973	111973	2006-02-15 09:45:30
212974	211974	111974	2006-02-15 09:45:30
212975	211975	111975	2006-02-15 09:45:30
212976	211976	111976	2006-02-15 09:45:30
212977	211977	111977	2006-02-15 09:45:30
212978	211978	111978	2006-02-15 09:45:30
212979	211979	111979	2006-02-15 09:45:30
212980	211980	111980	2006-02-15 09:45:30
212981	211981	111981	2006-02-15 09:45:30
212982	211982	111982	2006-02-15 09:45:30
212983	211983	111983	2006-02-15 09:45:30
212984	211984	111984	2006-02-15 09:45:30
212985	211985	111985	2006-02-15 09:45:30
212986	211986	111986	2006-02-15 09:45:30
212987	211987	111987	2006-02-15 09:45:30
212988	211988	111988	2006-02-15 09:45:30
212989	211989	111989	2006-02-15 09:45:30
212990	211990	111990	2006-02-15 09:45:30
212991	211991	111991	2006-02-15 09:45:30
212992	211992	111992	2006-02-15 09:45:30
212993	211993	111993	2006-02-15 09:45:30
212994	211994	111994	2006-02-15 09:45:30
212995	211995	111995	2006-02-15 09:45:30
212996	211996	111996	2006-02-15 09:45:30
212997	211997	111997	2006-02-15 09:45:30
212998	211998	111998	2006-02-15 09:45:30
212999	211999	111999	2006-02-15 09:45:30
213000	212000	112000	2006-02-15 09:45:30
\.


